Customer_ID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,RFM_Segment,Segment
CUST-6623,1316,3,1424.63,2,3,1,231,6,At Risk
CUST-6625,718,2,13606.93,3,2,4,324,9,Potential Loyalists
CUST-6626,832,2,14571.09,2,2,4,224,8,Lost
CUST-6627,721,3,22303.84,3,3,4,334,10,Loyal Customers
CUST-6628,72,4,8235.85,5,4,3,543,12,Loyal Customers
CUST-6629,141,2,3610.2599999999998,5,2,2,522,9,New Customers
CUST-6630,1441,2,3896.37,1,2,2,122,5,Lost
CUST-6631,174,3,9214.05,5,3,3,533,11,Loyal Customers
CUST-6632,9,6,24799.13,5,5,4,554,14,Champions
CUST-6633,248,5,12723.98,4,5,3,453,12,Loyal Customers
CUST-6634,901,3,5833.91,2,3,2,232,7,At Risk
CUST-6635,420,4,15385.619999999999,4,4,4,444,12,Champions
CUST-6636,45,3,7620.4,5,3,3,533,11,Loyal Customers
CUST-6638,279,5,36211.86,4,5,5,455,14,Champions
CUST-6639,650,1,1247.0500000000002,3,1,1,311,5,Potential Loyalists
CUST-6640,731,2,1961.5300000000002,3,2,1,321,6,Potential Loyalists
CUST-6641,1441,1,1255.28,1,1,1,111,3,Lost
CUST-6642,1706,2,3550.11,1,2,2,122,5,Lost
CUST-6643,2541,1,1499.78,1,1,1,111,3,Lost
CUST-6644,104,8,25154.77,5,5,4,554,14,Champions
CUST-6645,1871,2,5235.09,1,2,2,122,5,Lost
CUST-6646,138,4,16847.36,5,4,4,544,13,Champions
CUST-6647,341,6,21504.129999999997,4,5,4,454,13,Champions
CUST-6648,497,2,32883.38,3,2,5,325,10,Potential Loyalists
CUST-6649,1181,2,5651.450000000001,2,2,2,222,6,Lost
CUST-6650,95,5,19516.91,5,5,4,554,14,Champions
CUST-6651,579,4,7217.54,3,4,3,343,10,Loyal Customers
CUST-6652,790,1,43973.8,3,1,5,315,9,Potential Loyalists
CUST-6653,905,3,9082.17,2,3,3,233,8,At Risk
CUST-6654,129,2,447.9,5,2,1,521,8,New Customers
CUST-6655,1112,2,19396.18,2,2,4,224,8,Lost
CUST-6656,639,7,56246.81,3,5,5,355,13,Loyal Customers
CUST-6657,1413,4,4075.86,1,4,2,142,7,At Risk
CUST-6658,1543,3,4857.57,1,3,2,132,6,At Risk
CUST-6661,1586,2,28749.3,1,2,5,125,8,Lost
CUST-6662,644,1,19038.67,3,1,4,314,8,Potential Loyalists
CUST-6663,802,3,21377.829999999998,3,3,4,334,10,Loyal Customers
CUST-6664,900,2,1486.92,2,2,1,221,5,Lost
CUST-6665,305,5,9089.89,4,5,3,453,12,Loyal Customers
CUST-6666,110,6,84605.15000000001,5,5,5,555,15,Champions
CUST-6667,888,1,569.47,2,1,1,211,4,Lost
CUST-6668,266,5,1710.8000000000002,4,5,1,451,10,Potential Loyalists
CUST-6669,849,4,22875.729999999996,2,4,4,244,10,At Risk
CUST-6670,484,3,16484.42,3,3,4,334,10,Loyal Customers
CUST-6671,414,2,8469.25,4,2,3,423,9,New Customers
CUST-6672,1418,1,546.56,1,1,1,111,3,Lost
CUST-6673,630,1,754.2,3,1,1,311,5,Potential Loyalists
CUST-6674,161,5,27617.230000000003,5,5,5,555,15,Champions
CUST-6675,272,4,4881.04,4,4,2,442,10,Potential Loyalists
CUST-6676,764,3,6075.74,3,3,2,332,8,Potential Loyalists
CUST-6677,2559,1,2725.8,1,1,2,112,4,Lost
CUST-6678,1936,2,25211.63,1,2,4,124,7,Lost
CUST-6679,322,2,1746.75,4,2,1,421,7,New Customers
CUST-6680,184,4,41725.96,5,4,5,545,14,Champions
CUST-6681,622,4,11805.77,3,4,3,343,10,Loyal Customers
CUST-6683,306,1,8005.85,4,1,3,413,8,New Customers
CUST-6684,421,2,2116.12,4,2,1,421,7,New Customers
CUST-6685,95,3,6852.750000000001,5,3,3,533,11,Loyal Customers
CUST-6686,1882,1,791.76,1,1,1,111,3,Lost
CUST-6689,77,2,1943.2,5,2,1,521,8,New Customers
CUST-6690,1293,1,1422.3,2,1,1,211,4,Lost
CUST-6691,157,2,26313.22,5,2,4,524,11,New Customers
CUST-6692,453,3,1323.71,4,3,1,431,8,Potential Loyalists
CUST-6693,1341,2,11654.99,2,2,3,223,7,Lost
CUST-6694,1594,1,6804.719999999999,1,1,3,113,5,Lost
CUST-6695,229,4,6210.299999999999,4,4,3,443,11,Loyal Customers
CUST-6696,391,2,12773.550000000001,4,2,3,423,9,New Customers
CUST-6697,173,4,12112.93,5,4,3,543,12,Loyal Customers
CUST-6698,147,4,40006.76,5,4,5,545,14,Champions
CUST-6699,303,3,3860.37,4,3,2,432,9,Potential Loyalists
CUST-6701,2367,1,620.84,1,1,1,111,3,Lost
CUST-6702,1197,2,10805.619999999999,2,2,3,223,7,Lost
CUST-6703,799,2,1976.1599999999999,3,2,1,321,6,Potential Loyalists
CUST-6704,27,6,29487.56,5,5,5,555,15,Champions
CUST-6705,386,3,6167.4400000000005,4,3,3,433,10,Loyal Customers
CUST-6706,82,1,820.8699999999999,5,1,1,511,7,New Customers
CUST-6707,276,5,12404.7,4,5,3,453,12,Loyal Customers
CUST-6708,1024,3,5461.9,2,3,2,232,7,At Risk
CUST-6709,197,3,15966.509999999998,5,3,4,534,12,Loyal Customers
CUST-6710,1109,3,3195.5899999999997,2,3,2,232,7,At Risk
CUST-6711,241,4,30625.73,4,4,5,445,13,Champions
CUST-6712,1772,1,71.67,1,1,1,111,3,Lost
CUST-6713,462,3,9568.529999999999,3,3,3,333,9,Loyal Customers
CUST-6714,276,5,48004.62,4,5,5,455,14,Champions
CUST-6715,1752,2,5346.29,1,2,2,122,5,Lost
CUST-6717,1019,2,4514.92,2,2,2,222,6,Lost
CUST-6718,31,5,6217.280000000001,5,5,3,553,13,Loyal Customers
CUST-6719,90,4,9336.34,5,4,3,543,12,Loyal Customers
CUST-6720,1167,3,48908.22,2,3,5,235,10,At Risk
CUST-6721,1083,2,2153.56,2,2,1,221,5,Lost
CUST-6723,387,1,1722.0,4,1,1,411,6,New Customers
CUST-6724,247,2,451.40999999999997,4,2,1,421,7,New Customers
CUST-6725,701,3,8183.93,3,3,3,333,9,Loyal Customers
CUST-6726,211,4,2643.26,4,4,2,442,10,Potential Loyalists
CUST-6727,1570,1,1687.3500000000001,1,1,1,111,3,Lost
CUST-6729,546,3,11370.0,3,3,3,333,9,Loyal Customers
CUST-6730,1361,2,2472.42,1,2,1,121,4,Lost
CUST-6731,1112,1,28277.100000000002,2,1,5,215,8,Lost
CUST-6732,567,2,8703.1,3,2,3,323,8,Potential Loyalists
CUST-6733,591,3,27418.68,3,3,5,335,11,Loyal Customers
CUST-6734,711,4,7404.38,3,4,3,343,10,Loyal Customers
CUST-6735,2046,1,3465.0,1,1,2,112,4,Lost
CUST-6736,1345,1,27610.2,2,1,5,215,8,Lost
CUST-6737,173,4,18940.25,5,4,4,544,13,Champions
CUST-6738,1679,2,3252.84,1,2,2,122,5,Lost
CUST-6739,183,4,58296.03,5,4,5,545,14,Champions
CUST-6740,866,5,9333.06,2,5,3,253,10,At Risk
CUST-6741,701,5,22109.69,3,5,4,354,12,Loyal Customers
CUST-6744,563,4,29799.52,3,4,5,345,12,Loyal Customers
CUST-6745,2495,1,1411.8000000000002,1,1,1,111,3,Lost
CUST-6746,1308,2,16829.51,2,2,4,224,8,Lost
CUST-6747,995,5,9169.449999999999,2,5,3,253,10,At Risk
CUST-6748,876,3,10510.71,2,3,3,233,8,At Risk
CUST-6749,373,5,45715.95,4,5,5,455,14,Champions
CUST-6750,395,4,9969.92,4,4,3,443,11,Loyal Customers
CUST-6751,2384,2,3219.66,1,2,2,122,5,Lost
CUST-6753,289,3,17686.300000000003,4,3,4,434,11,Loyal Customers
CUST-6754,1525,3,22684.22,1,3,4,134,8,At Risk
CUST-6755,831,2,25748.12,2,2,4,224,8,Lost
CUST-6756,700,3,23540.999999999996,3,3,4,334,10,Loyal Customers
CUST-6757,786,4,23043.889999999996,3,4,4,344,11,Loyal Customers
CUST-6758,760,4,5172.16,3,4,2,342,9,Potential Loyalists
CUST-6759,87,2,6406.35,5,2,3,523,10,New Customers
CUST-6760,1401,2,6668.629999999999,1,2,3,123,6,Lost
CUST-6761,470,3,12178.310000000001,3,3,3,333,9,Loyal Customers
CUST-6762,1087,2,33083.71,2,2,5,225,9,Lost
CUST-6763,9,2,8806.32,5,2,3,523,10,New Customers
CUST-6764,1490,2,3845.38,1,2,2,122,5,Lost
CUST-6765,34,2,7148.380000000001,5,2,3,523,10,New Customers
CUST-6766,818,4,10488.84,2,4,3,243,9,At Risk
CUST-6767,1262,2,6656.81,2,2,3,223,7,Lost
CUST-6768,43,6,38119.43,5,5,5,555,15,Champions
CUST-6769,316,3,1647.77,4,3,1,431,8,Potential Loyalists
CUST-6770,160,2,8479.8,5,2,3,523,10,New Customers
CUST-6772,1087,4,39855.35999999999,2,4,5,245,11,At Risk
CUST-6773,798,4,6287.63,3,4,3,343,10,Loyal Customers
CUST-6774,1058,3,22433.420000000002,2,3,4,234,9,At Risk
CUST-6775,89,2,2244.25,5,2,1,521,8,New Customers
CUST-6776,595,3,27083.280000000002,3,3,4,334,10,Loyal Customers
CUST-6777,2648,1,6969.16,1,1,3,113,5,Lost
CUST-6778,754,4,26472.949999999997,3,4,4,344,11,Loyal Customers
CUST-6779,128,4,14602.1,5,4,4,544,13,Champions
CUST-6780,184,5,2850.91,5,5,2,552,12,Potential Loyalists
CUST-6781,25,5,23642.91,5,5,4,554,14,Champions
CUST-6782,110,2,506.53000000000003,5,2,1,521,8,New Customers
CUST-6783,920,2,3397.5200000000004,2,2,2,222,6,Lost
CUST-6784,149,4,23942.600000000002,5,4,4,544,13,Champions
CUST-6785,2413,1,3458.27,1,1,2,112,4,Lost
CUST-6787,514,2,6141.360000000001,3,2,2,322,7,Potential Loyalists
CUST-6788,85,5,53907.71,5,5,5,555,15,Champions
CUST-6789,887,2,2338.2,2,2,1,221,5,Lost
CUST-6790,947,3,13296.78,2,3,3,233,8,At Risk
CUST-6791,10,2,2844.8900000000003,5,2,2,522,9,New Customers
CUST-6792,2167,1,1707.48,1,1,1,111,3,Lost
CUST-6793,1,3,41969.26,5,3,5,535,13,Loyal Customers
CUST-6794,713,2,3833.3700000000003,3,2,2,322,7,Potential Loyalists
CUST-6795,870,2,5218.1,2,2,2,222,6,Lost
CUST-6796,1252,3,14621.960000000001,2,3,4,234,9,At Risk
CUST-6797,56,4,18157.97,5,4,4,544,13,Champions
CUST-6798,264,6,19909.64,4,5,4,454,13,Champions
CUST-6799,327,4,6318.79,4,4,3,443,11,Loyal Customers
CUST-6801,1065,1,155.0,2,1,1,211,4,Lost
CUST-6802,493,2,3088.92,3,2,2,322,7,Potential Loyalists
CUST-6804,537,4,18595.06,3,4,4,344,11,Loyal Customers
CUST-6805,45,5,36603.45,5,5,5,555,15,Champions
CUST-6806,361,2,5816.03,4,2,2,422,8,New Customers
CUST-6807,1465,1,7973.849999999999,1,1,3,113,5,Lost
CUST-6808,350,4,20027.89,4,4,4,444,12,Champions
CUST-6809,1164,4,34061.27,2,4,5,245,11,At Risk
CUST-6810,644,3,10227.14,3,3,3,333,9,Loyal Customers
CUST-6811,1420,5,46412.73,1,5,5,155,11,At Risk
CUST-6812,948,2,7128.12,2,2,3,223,7,Lost
CUST-6813,2265,2,36780.9,1,2,5,125,8,Lost
CUST-6814,1634,1,2731.2,1,1,2,112,4,Lost
CUST-6815,103,2,6399.099999999999,5,2,3,523,10,New Customers
CUST-6816,540,2,2803.36,3,2,2,322,7,Potential Loyalists
CUST-6817,2561,1,6595.67,1,1,3,113,5,Lost
CUST-6818,2238,2,1828.0800000000002,1,2,1,121,4,Lost
CUST-6819,578,4,29835.030000000002,3,4,5,345,12,Loyal Customers
CUST-6820,778,3,18203.83,3,3,4,334,10,Loyal Customers
CUST-6821,418,5,19662.35,4,5,4,454,13,Champions
CUST-6822,93,3,7765.0599999999995,5,3,3,533,11,Loyal Customers
CUST-6823,983,2,24557.760000000002,2,2,4,224,8,Lost
CUST-6824,149,4,6166.15,5,4,2,542,11,Potential Loyalists
CUST-6825,554,3,37839.979999999996,3,3,5,335,11,Loyal Customers
CUST-6826,981,5,54780.76,2,5,5,255,12,At Risk
CUST-6827,19,4,21480.670000000002,5,4,4,544,13,Champions
CUST-6828,1290,2,27859.98,2,2,5,225,9,Lost
CUST-6829,1401,2,3293.1,1,2,2,122,5,Lost
CUST-6830,323,2,3026.76,4,2,2,422,8,New Customers
CUST-6831,598,2,49829.67,3,2,5,325,10,Potential Loyalists
CUST-6834,0,6,35112.12,5,5,5,555,15,Champions
CUST-6835,623,3,25821.069999999996,3,3,4,334,10,Loyal Customers
CUST-6836,780,2,3514.92,3,2,2,322,7,Potential Loyalists
CUST-6837,2120,2,14757.77,1,2,4,124,7,Lost
CUST-6838,913,1,425.6,2,1,1,211,4,Lost
CUST-6839,941,2,5088.42,2,2,2,222,6,Lost
CUST-6840,1249,4,45030.96000000001,2,4,5,245,11,At Risk
CUST-6841,368,3,2228.4100000000003,4,3,1,431,8,Potential Loyalists
CUST-6842,1274,2,2513.6,2,2,1,221,5,Lost
CUST-6843,414,5,28509.77,4,5,5,455,14,Champions
CUST-6844,84,5,45035.85,5,5,5,555,15,Champions
CUST-6845,831,1,1261.7,2,1,1,211,4,Lost
CUST-6846,1272,2,873.8299999999999,2,2,1,221,5,Lost
CUST-6847,608,1,25007.44,3,1,4,314,8,Potential Loyalists
CUST-6848,121,1,2112.8,5,1,1,511,7,New Customers
CUST-6850,77,5,23897.35,5,5,4,554,14,Champions
CUST-6852,941,3,3027.57,2,3,2,232,7,At Risk
CUST-6854,520,3,14888.359999999999,3,3,4,334,10,Loyal Customers
CUST-6855,134,7,74776.68,5,5,5,555,15,Champions
CUST-6856,57,2,1030.99,5,2,1,521,8,New Customers
CUST-6857,358,1,3278.32,4,1,2,412,7,New Customers
CUST-6858,186,3,4005.15,5,3,2,532,10,Potential Loyalists
CUST-6859,461,2,1932.28,3,2,1,321,6,Potential Loyalists
CUST-6860,823,4,58713.28,2,4,5,245,11,At Risk
CUST-6861,212,2,3510.96,4,2,2,422,8,New Customers
CUST-6862,1188,3,33136.5,2,3,5,235,10,At Risk
CUST-6863,427,1,1063.44,4,1,1,411,6,New Customers
CUST-6864,75,1,8337.18,5,1,3,513,9,New Customers
CUST-6865,1015,4,7113.82,2,4,3,243,9,At Risk
CUST-6866,789,7,34569.35,3,5,5,355,13,Loyal Customers
CUST-6867,938,1,1406.97,2,1,1,211,4,Lost
CUST-6868,93,5,44907.11,5,5,5,555,15,Champions
CUST-6869,472,2,6294.51,3,2,3,323,8,Potential Loyalists
CUST-6870,1407,4,1903.4,1,4,1,141,6,At Risk
CUST-6871,2310,1,29157.38,1,1,5,115,7,Lost
CUST-6872,48,2,1451.43,5,2,1,521,8,New Customers
CUST-6873,1117,3,7139.25,2,3,3,233,8,At Risk
CUST-6874,639,4,17616.640000000003,3,4,4,344,11,Loyal Customers
CUST-6875,715,4,18292.66,3,4,4,344,11,Loyal Customers
CUST-6876,762,3,22392.949999999997,3,3,4,334,10,Loyal Customers
CUST-6877,360,5,31317.619999999995,4,5,5,455,14,Champions
CUST-6878,626,3,6829.54,3,3,3,333,9,Loyal Customers
CUST-6879,830,3,7368.01,2,3,3,233,8,At Risk
CUST-6880,1029,4,50794.299999999996,2,4,5,245,11,At Risk
CUST-6881,217,1,4164.87,4,1,2,412,7,New Customers
CUST-6882,1559,1,1450.3899999999999,1,1,1,111,3,Lost
CUST-6883,7,2,1651.3000000000002,5,2,1,521,8,New Customers
CUST-6884,627,4,19598.000000000004,3,4,4,344,11,Loyal Customers
CUST-6886,862,1,32.97,2,1,1,211,4,Lost
CUST-6887,2545,1,393.9,1,1,1,111,3,Lost
CUST-6888,497,5,22446.49,3,5,4,354,12,Loyal Customers
CUST-6889,173,3,15281.18,5,3,4,534,12,Loyal Customers
CUST-6890,620,1,956.84,3,1,1,311,5,Potential Loyalists
CUST-6891,1469,2,17834.66,1,2,4,124,7,Lost
CUST-6892,1487,3,17310.239999999998,1,3,4,134,8,At Risk
CUST-6893,220,3,35911.26,4,4,5,445,13,Champions
CUST-6894,107,5,6712.35,5,5,3,553,13,Loyal Customers
CUST-6895,19,4,17405.08,5,4,4,544,13,Champions
CUST-6896,1909,1,2025.7999999999997,1,1,1,111,3,Lost
CUST-6897,699,2,8532.2,3,2,3,323,8,Potential Loyalists
CUST-6898,1839,4,19046.29,1,4,4,144,9,At Risk
CUST-6899,635,3,3166.63,3,4,2,342,9,Potential Loyalists
CUST-6900,94,2,30364.730000000003,5,2,5,525,12,New Customers
CUST-6901,89,3,13816.529999999999,5,4,4,544,13,Champions
CUST-6902,670,2,696.19,3,2,1,321,6,Potential Loyalists
CUST-6903,597,4,13163.300000000001,3,4,3,343,10,Loyal Customers
CUST-6904,952,5,19639.010000000002,2,5,4,254,11,At Risk
CUST-6905,161,3,31528.32,5,4,5,545,14,Champions
CUST-6906,527,3,2946.45,3,4,2,342,9,Potential Loyalists
CUST-6907,102,1,18236.47,5,1,4,514,10,New Customers
CUST-6909,825,7,14099.44,2,5,4,254,11,At Risk
CUST-6910,896,3,4220.68,2,4,2,242,8,At Risk
CUST-6911,1037,4,8778.880000000001,2,4,3,243,9,At Risk
CUST-6913,200,4,34037.82,5,4,5,545,14,Champions
CUST-6914,163,3,30872.670000000002,5,4,5,545,14,Champions
CUST-6915,184,2,962.13,5,2,1,521,8,New Customers
CUST-6916,1370,5,20585.920000000002,1,5,4,154,10,At Risk
CUST-6917,779,2,3005.18,3,2,2,322,7,Potential Loyalists
CUST-6918,408,4,28368.1,4,4,5,445,13,Champions
CUST-6919,609,2,3599.2400000000002,3,2,2,322,7,Potential Loyalists
CUST-6920,2020,2,11523.789999999999,1,2,3,123,6,Lost
CUST-6921,116,5,62780.09,5,5,5,555,15,Champions
CUST-6922,190,4,23332.41,5,4,4,544,13,Champions
CUST-6923,291,3,20663.95,4,4,4,444,12,Champions
CUST-6924,312,4,4698.84,4,4,2,442,10,Potential Loyalists
CUST-6925,366,4,3499.3,4,4,2,442,10,Potential Loyalists
CUST-6926,361,4,39816.71,4,4,5,445,13,Champions
CUST-6927,310,4,71301.28,4,4,5,445,13,Champions
CUST-6928,394,3,8222.71,4,4,3,443,11,Loyal Customers
CUST-6930,654,3,2654.9,3,4,2,342,9,Potential Loyalists
CUST-6931,2091,1,2883.0,1,1,2,112,4,Lost
CUST-6932,41,6,12708.49,5,5,3,553,13,Loyal Customers
CUST-6933,285,5,13760.279999999999,4,5,4,454,13,Champions
CUST-6934,2,4,29253.86,5,4,5,545,14,Champions
CUST-6935,1300,1,725.3499999999999,2,1,1,211,4,Lost
CUST-6936,463,5,13439.07,3,5,4,354,12,Loyal Customers
CUST-6937,417,3,18389.54,4,4,4,444,12,Champions
CUST-6938,1013,5,41141.99,2,5,5,255,12,At Risk
CUST-6939,186,1,3106.3199999999997,5,1,2,512,8,New Customers
CUST-6940,506,2,252.27999999999997,3,2,1,321,6,Potential Loyalists
CUST-6941,290,2,946.08,4,2,1,421,7,New Customers
CUST-6942,1072,2,7481.749999999999,2,2,3,223,7,Lost
CUST-6943,846,2,33798.270000000004,2,2,5,225,9,Lost
CUST-6944,2300,2,5109.9,1,2,2,122,5,Lost
CUST-6945,1009,3,12645.07,2,4,3,243,9,At Risk
CUST-6946,1723,2,2671.56,1,2,2,122,5,Lost
CUST-6947,1414,2,18273.98,1,2,4,124,7,Lost
CUST-6948,1072,3,35190.899999999994,2,4,5,245,11,At Risk
CUST-6949,630,2,1422.96,3,2,1,321,6,Potential Loyalists
CUST-6950,911,3,10792.04,2,4,3,243,9,At Risk
CUST-6951,432,7,14258.1,4,5,4,454,13,Champions
CUST-6952,1082,1,123.72,2,1,1,211,4,Lost
CUST-6953,370,5,35023.759999999995,4,5,5,455,14,Champions
CUST-6954,397,2,943.1,4,2,1,421,7,New Customers
CUST-6955,437,5,6938.85,4,5,3,453,12,Loyal Customers
CUST-6956,855,6,64153.33,2,5,5,255,12,At Risk
CUST-6957,456,6,40045.32,4,5,5,455,14,Champions
CUST-6958,1075,1,870.5999999999999,2,1,1,211,4,Lost
CUST-6959,311,5,46047.02,4,5,5,455,14,Champions
CUST-6960,760,3,6448.74,3,4,3,343,10,Loyal Customers
CUST-6961,189,3,21700.41,5,4,4,544,13,Champions
CUST-6962,456,1,455.64,4,1,1,411,6,New Customers
CUST-6964,2323,1,1258.95,1,1,1,111,3,Lost
CUST-6965,595,1,62.4,3,1,1,311,5,Potential Loyalists
CUST-6966,240,3,3327.61,4,4,2,442,10,Potential Loyalists
CUST-6967,228,2,4240.41,4,2,2,422,8,New Customers
CUST-6968,765,2,4754.5599999999995,3,2,2,322,7,Potential Loyalists
CUST-6969,103,2,2210.66,5,2,1,521,8,New Customers
CUST-6970,935,6,19852.37,2,5,4,254,11,At Risk
CUST-6971,710,5,20194.28,3,5,4,354,12,Loyal Customers
CUST-6972,1177,3,27371.850000000002,2,4,5,245,11,At Risk
CUST-6973,1237,3,32110.4,2,4,5,245,11,At Risk
CUST-6974,986,2,22255.090000000004,2,2,4,224,8,Lost
CUST-6975,320,2,1991.5,4,2,1,421,7,New Customers
CUST-6977,728,5,29496.89,3,5,5,355,13,Loyal Customers
CUST-6978,34,3,2301.0200000000004,5,4,1,541,10,Potential Loyalists
CUST-6979,1629,1,785.4000000000001,1,1,1,111,3,Lost
CUST-6980,323,2,23148.45,4,2,4,424,10,New Customers
CUST-6981,841,5,17291.5,2,5,4,254,11,At Risk
CUST-6982,516,3,5294.06,3,4,2,342,9,Potential Loyalists
CUST-6983,1792,1,522.42,1,1,1,111,3,Lost
CUST-6984,130,4,40538.469999999994,5,4,5,545,14,Champions
CUST-6985,1106,1,2573.9700000000003,2,1,2,212,5,Lost
CUST-6986,86,3,20624.54,5,4,4,544,13,Champions
CUST-6987,1488,3,1650.1100000000001,1,4,1,141,6,At Risk
CUST-6988,2027,2,37383.69,1,2,5,125,8,Lost
CUST-6989,727,3,10544.87,3,4,3,343,10,Loyal Customers
CUST-6990,201,6,42170.46,5,5,5,555,15,Champions
CUST-6991,761,3,30245.54,3,4,5,345,12,Loyal Customers
CUST-6992,365,3,6720.21,4,4,3,443,11,Loyal Customers
CUST-6993,832,5,7912.01,2,5,3,253,10,At Risk
CUST-6994,7,2,1638.33,5,2,1,521,8,New Customers
CUST-6995,318,3,3920.72,4,4,2,442,10,Potential Loyalists
CUST-6996,1557,3,4543.53,1,4,2,142,7,At Risk
CUST-6997,1232,2,17057.87,2,2,4,224,8,Lost
CUST-6998,257,3,1306.03,4,4,1,441,9,Potential Loyalists
CUST-6999,144,3,2518.78,5,4,1,541,10,Potential Loyalists
CUST-7000,972,3,2199.74,2,4,1,241,7,At Risk
CUST-7001,1548,1,173.06,1,1,1,111,3,Lost
CUST-7002,1224,4,26195.879999999997,2,4,4,244,10,At Risk
CUST-7003,2108,2,10317.38,1,2,3,123,6,Lost
CUST-7004,47,4,37381.26,5,4,5,545,14,Champions
CUST-7005,1159,3,29042.06,2,4,5,245,11,At Risk
CUST-7006,287,1,556.08,4,1,1,411,6,New Customers
CUST-7008,351,3,8558.11,4,4,3,443,11,Loyal Customers
CUST-7009,736,3,2972.06,3,4,2,342,9,Potential Loyalists
CUST-7010,278,5,43463.81,4,5,5,455,14,Champions
CUST-7011,1215,3,30741.88,2,4,5,245,11,At Risk
CUST-7012,127,8,35606.590000000004,5,5,5,555,15,Champions
CUST-7014,221,2,3298.0,4,2,2,422,8,New Customers
CUST-7015,771,4,40007.98,3,4,5,345,12,Loyal Customers
CUST-7016,1052,2,4011.27,2,2,2,222,6,Lost
CUST-7017,787,2,7395.26,3,2,3,323,8,Potential Loyalists
CUST-7018,922,1,282.8,2,1,1,211,4,Lost
CUST-7019,668,3,40706.729999999996,3,4,5,345,12,Loyal Customers
CUST-7020,805,2,8418.54,3,2,3,323,8,Potential Loyalists
CUST-7021,103,1,1149.12,5,1,1,511,7,New Customers
CUST-7022,1614,2,8785.02,1,2,3,123,6,Lost
CUST-7023,374,4,5316.01,4,4,2,442,10,Potential Loyalists
CUST-7024,58,3,441.36,5,4,1,541,10,Potential Loyalists
CUST-7025,983,5,7654.68,2,5,3,253,10,At Risk
CUST-7026,752,3,6025.25,3,4,2,342,9,Potential Loyalists
CUST-7027,133,4,3050.29,5,4,2,542,11,Potential Loyalists
CUST-7028,977,1,12040.64,2,1,3,213,6,Lost
CUST-7029,2585,1,3831.3,1,1,2,112,4,Lost
CUST-7030,161,3,12126.59,5,4,3,543,12,Loyal Customers
CUST-7031,1267,2,7299.92,2,2,3,223,7,Lost
CUST-7032,223,4,15524.36,4,4,4,444,12,Champions
CUST-7033,1064,4,20329.45,2,4,4,244,10,At Risk
CUST-7034,408,7,8119.62,4,5,3,453,12,Loyal Customers
CUST-7035,287,2,3017.79,4,2,2,422,8,New Customers
CUST-7036,404,3,8798.01,4,4,3,443,11,Loyal Customers
CUST-7037,1607,2,854.6899999999999,1,2,1,121,4,Lost
CUST-7038,1530,1,2972.46,1,1,2,112,4,Lost
CUST-7039,785,3,10152.1,3,4,3,343,10,Loyal Customers
CUST-7040,569,4,6499.1,3,4,3,343,10,Loyal Customers
CUST-7041,398,3,5767.74,4,4,2,442,10,Potential Loyalists
CUST-7042,2481,1,20.68,1,1,1,111,3,Lost
CUST-7043,1318,4,21636.45,2,4,4,244,10,At Risk
CUST-7044,1546,2,8590.1,1,2,3,123,6,Lost
CUST-7045,389,3,20587.519999999997,4,4,4,444,12,Champions
CUST-7046,2149,1,15546.84,1,1,4,114,6,Lost
CUST-7047,2526,1,5161.88,1,1,2,112,4,Lost
CUST-7048,185,4,21280.36,5,4,4,544,13,Champions
CUST-7049,265,2,7247.799999999999,4,2,3,423,9,New Customers
CUST-7050,556,3,7085.24,3,4,3,343,10,Loyal Customers
CUST-7051,155,6,53562.37,5,5,5,555,15,Champions
CUST-7052,350,3,10863.640000000001,4,4,3,443,11,Loyal Customers
CUST-7053,244,2,28850.04,4,2,5,425,11,New Customers
CUST-7054,1632,1,12442.64,1,1,3,113,5,Lost
CUST-7055,1054,5,3644.42,2,5,2,252,9,At Risk
CUST-7056,660,3,3516.0200000000004,3,4,2,342,9,Potential Loyalists
CUST-7057,608,1,6413.44,3,1,3,313,7,Potential Loyalists
CUST-7058,218,2,3546.48,4,2,2,422,8,New Customers
CUST-7059,883,3,8707.8,2,4,3,243,9,At Risk
CUST-7060,2038,3,27550.59,1,4,5,145,10,At Risk
CUST-7061,354,2,17299.019999999997,4,2,4,424,10,New Customers
CUST-7063,597,6,18387.28,3,5,4,354,12,Loyal Customers
CUST-7064,243,6,63443.259999999995,4,5,5,455,14,Champions
CUST-7065,768,2,576.86,3,2,1,321,6,Potential Loyalists
CUST-7066,640,5,13006.22,3,5,3,353,11,Loyal Customers
CUST-7067,889,3,5959.11,2,4,2,242,8,At Risk
CUST-7068,207,3,3597.01,4,4,2,442,10,Potential Loyalists
CUST-7069,1068,3,6427.45,2,4,3,243,9,At Risk
CUST-7070,1396,2,4790.76,1,2,2,122,5,Lost
CUST-7071,930,3,3438.7799999999997,2,4,2,242,8,At Risk
CUST-7072,334,3,7606.68,4,4,3,443,11,Loyal Customers
CUST-7073,828,1,1225.8,2,1,1,211,4,Lost
CUST-7074,1279,3,2698.34,2,4,2,242,8,At Risk
CUST-7075,383,1,1338.36,4,1,1,411,6,New Customers
CUST-7077,2107,2,1294.3200000000002,1,2,1,121,4,Lost
CUST-7078,190,1,347.84999999999997,5,1,1,511,7,New Customers
CUST-7079,360,3,37690.8,4,4,5,445,13,Champions
CUST-7080,73,2,13375.96,5,2,3,523,10,New Customers
